Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Effectiveness_Score,Effectiveness_Category,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0501,39,2027314.7,39167724.03,47762.0,17.318461538461538,19.320001985878168,5.1759829048203185,52.39,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,027,314.70 against sales revenue of ₹39,167,724.03. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 47,762 orders from ₹39,167,724.03 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0502,38,2576023.23,53568423.33,62742.0,18.86921052631579,20.795007865670527,4.808846461899404,57.88,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,576,023.23 against sales revenue of ₹53,568,423.33. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 62,742 orders from ₹53,568,423.33 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0503,41,2673165.96,58069617.07,49499.0,17.644878048780487,21.723161950633248,4.603381415065357,56.91,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,673,165.96 against sales revenue of ₹58,069,617.07. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 49,499 orders from ₹58,069,617.07 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is among the stronger outlet results.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Continue monitoring successful campaigns and consider scaling effective activities."
OUT0504,41,2327895.75,47353442.18,30157.0,22.189756097560974,20.341736600532904,4.916001124376974,56.15,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,327,895.75 against sales revenue of ₹47,353,442.18. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 30,157 orders from ₹47,353,442.18 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0505,39,966391.19,20208315.16,25226.0,18.244358974358974,20.91111277618332,4.782146271713232,53.27,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹966,391.19 against sales revenue of ₹20,208,315.16. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 25,226 orders from ₹20,208,315.16 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0506,38,4182034.42,89745157.03,67876.0,32.362631578947365,21.459688758372295,4.659899830140171,70.79,Moderate,High Performing,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,182,034.42 against sales revenue of ₹89,745,157.03. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 67,876 orders from ₹89,745,157.03 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0507,38,1009372.36,20888305.17,29415.0,20.58421052631579,20.694350269309933,4.832236755376741,55.32,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,009,372.36 against sales revenue of ₹20,888,305.17. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 29,415 orders from ₹20,888,305.17 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0508,40,889199.97,17872201.63,21429.0,19.21725,20.09919279461964,4.975324184500038,52.27,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹889,199.97 against sales revenue of ₹17,872,201.63. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 21,429 orders from ₹17,872,201.63 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0509,40,3183448.98,63615452.91,49115.0,20.2155,19.983185943818707,5.004207050924854,56.07,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,183,448.98 against sales revenue of ₹63,615,452.91. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 49,115 orders from ₹63,615,452.91 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0510,40,2265502.93,44179299.93,28839.0,29.3545,19.500879625876273,5.127973810335568,60.53,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,265,502.93 against sales revenue of ₹44,179,299.93. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 28,839 orders from ₹44,179,299.93 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0511,40,2739486.28,53394097.26,31627.0,24.29675,19.490551075145373,5.130691257238047,56.63,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,739,486.28 against sales revenue of ₹53,394,097.26. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 31,627 orders from ₹53,394,097.26 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0512,38,2769601.75,53161849.96,32309.0,22.35105263157895,19.194763275983632,5.209754273193845,54.6,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,769,601.75 against sales revenue of ₹53,161,849.96. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 32,309 orders from ₹53,161,849.96 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0513,39,6295483.38,129740935.81,80487.0,21.682307692307692,20.60857411238214,4.852349291837592,61.93,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,295,483.38 against sales revenue of ₹129,740,935.81. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 80,487 orders from ₹129,740,935.81 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0514,39,4665484.61,88440114.85,88514.0,30.708461538461542,18.956254760853234,5.275303653679053,67.56,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,665,484.61 against sales revenue of ₹88,440,114.85. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 88,514 orders from ₹88,440,114.85 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0515,41,8593638.24,174566887.55,102974.0,29.18341463414634,20.313501997030773,4.922834084177953,70.24,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹8,593,638.24 against sales revenue of ₹174,566,887.55. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 102,974 orders from ₹174,566,887.55 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
